latlong
"(33.97977, -118.26153)"
"(33.99541, -118.41893)"
"(34.05011, -118.24558)"
"(33.98677, -118.27808)"
"(34.02544, -118.32796)"
"(34.03251, -118.30813)"
"(34.02168, -118.35178)"
"(34.16822, -118.43632)"
"(33.9903, -118.26195)"
"(34.21103, -118.47917)"
"(34.07283, -118.37279)"
"(34.05494, -118.23752)"
"(33.98904, -118.35212)"
"(34.2007, -118.48611)"
"(33.73863, -118.28773)"
"(34.12326, -118.4793)"
"(33.98834, -118.44602)"
"(34.12371, -118.41768)"
"(34.06725, -118.41704)"
"(34.02414, -118.28985)"
"(34.02985, -118.43515)"
"(34.085, -118.37633)"
"(34.10069, -118.36977)"
"(34.07571, -118.44485)"
"(34.04623, -118.25392)"
"(34.03058, -118.26404)"
"(34.06079, -118.28023)"
"(34.09815, -118.33176)"
"(34.06147, -118.30682)"
"(34.01942, -118.28358)"
"(34.03946, -118.3215)"
"(34.22301, -118.44856)"
"(34.08495, -118.42795)"
"(34.0639, -118.48572)"
"(33.88061, -118.28977)"
"(34.0562, -118.5002)"
"(34.0839, -118.35903)"
"(34.0658, -118.42941)"
"(33.99989, -118.46525)"
"(34.11925, -118.41848)"
"(33.99062, -118.46523)"
"(34.04209, -118.25386)"
"(34.10025, -118.23521)"
"(34.03845, -118.22367)"
"(34.00775, -118.42664)"
"(34.05891, -118.48894)"
"(34.09956, -118.32696)"
"(34.05121, -118.50122)"
"(34.07889, -118.43953)"
"(34.03217, -118.22542)"
"(34.10502, -118.38904)"
"(34.05016, -118.25369)"
"(34.25711, -118.54099)"
"(34.0513, -118.48361)"
"(34.09574, -118.29377)"
"(34.07343, -118.38954)"
"(34.03323, -118.37863)"
"(34.0831, -118.46915)"
"(34.06361, -118.43396)"
"(34.16801, -118.36032)"
"(34.19983, -118.48386)"
"(34.08019, -118.21763)"
"(34.05209, -118.24672)"
"(34.04685, -118.45566)"
"(34.16612, -118.58765)"
"(34.21426, -118.44738)"
"(34.27108, -118.46752)"
"(34.18687, -118.4467)"
"(34.01868, -118.28606)"
"(34.11507, -118.40376)"
"(34.06277, -118.3278)"
"(34.08868, -118.34386)"
