,ASSETID,the_geom,INT_ID_FRO,INT_ID_TO,STNUM,MAPSHEET,ID,ADRF,ADRT,ZIP_R,ADLF,ADLT,ZIP_L,TDIR,STNAME,STSFX,SFXDIR,STNAME_A,STSFX_A,SECT_ID,SHAPE_Leng,SYMBOL,STREET_DES,PLANNING_S,TOOLTIP
246,138,"MULTILINESTRING ((-118.31101881795661 34.0173547985503, -118.3132537239375 34.017355169268924))",5214,5013,1083,117B193,8903,1701,1799,90062,1700,1798,90062,W,38TH,ST,,,,6498300,677.2625519569999,4,Local Street,,38TH ST  \nStreet Designation: Local Street
247,139,"MULTILINESTRING ((-118.25110221864163 33.93310490378279, -118.25018831258741 33.93266554912953))",2252,4080,955,087A211,6903,1326,1398,90059,1327,1399,90059,E,112TH,ST,,,,6778800,320.032192565,4,Local Street,,112TH ST  \nStreet Designation: Local Street
248,140,"MULTILINESTRING ((-118.2673397781837 33.932017282953396, -118.26733994975979 33.93179662319462))",4082,4086,2114,087A205,6918,11301,11399,90061,11300,11398,90061,S,TOWNE,AVE,,,,5362200,80.3030434847,4,Local Street,,TOWNE AVE  \nStreet Designation: Local Street
249,142,"MULTILINESTRING ((-118.25425155751792 33.93096603105238, -118.25320898314992 33.930975536608386))",4094,4072,953,087A211,6947,1200,1222,90059,1201,1223,90059,E,114TH,ST,,,,6783800,316.285151885,4,Local Street,,114TH ST  \nStreet Designation: Local Street
250,143,"MULTILINESTRING ((-118.269527877862 33.93010173306247, -118.26953105310035 33.92918392327149))",4127,4128,2863,084B205,6973,11425,11599,90061,11500,11598,90061,S,SAN PEDRO,ST,,,,4765700,334.012985002,2,Secondary Highway,,SAN PEDRO ST  \nStreet Designation: Secondary Highway
251,144,"MULTILINESTRING ((-118.26242846317069 34.01980589874695, -118.26063174851278 34.018981079650764))",5785,5461,1115,118-5A207,9688,700,798,90011,701,799,90011,E,28TH,ST,,,,6453800,621.721930102,4,Local Street,,28TH ST  \nStreet Designation: Local Street
252,145,"MULTILINESTRING ((-118.30255773101024 33.86561329225297, -118.30255770824668 33.86470597764835))",2996,3911,6782,063B193,6646,18201,18295,90248,18200,18294,90248,S,EVELYN,AVE,,,,1868300,330.194183415,4,Local Street,,EVELYN AVE  \nStreet Designation: Local Street
253,146,"MULTILINESTRING ((-118.30392844881052 33.86379730708779, -118.30479826156005 33.86379669135653))",3925,3927,888,060B193,6662,1535,1569,90248,1540,1568,90248,W,184TH,ST,,,,6811200,264.070418827,4,Local Street,,184TH ST  \nStreet Designation: Local Street
254,147,"MULTILINESTRING ((-118.2875323804017 33.87815227112391, -118.28751472804653 33.87763602918092))",3967,3968,3853,066B197,6750,16801,16899,90247,16800,16898,90247,S,ORCHARD,AVE,,,,4078800,187.94933650099998,4,Local Street,,ORCHARD AVE  \nStreet Designation: Local Street
255,148,"MULTILINESTRING ((-118.28936695108433 33.89163084642505, -118.28939426477527 33.89162778255388, -118.28941885454981 33.891621120108404, -118.2894416750565 33.89161099848332, -118.28946392352327 33.89159624124766, -118.28948237833106 33.89157821288534, -118.28949418765446 33.89156149711874, -118.28950414176785 33.891539295851715, -118.28950837993136 33.89152021680745, -118.28947792974935 33.890719377630134))",3964,3966,4449,072B197,6759,15301,15499,90247,15400,15498,90247,S,MENLO,AVE,,,,3654200,355.64837398300006,4,Local Street,,MENLO AVE  \nStreet Designation: Local Street
256,149,"MULTILINESTRING ((-118.28826179219085 33.87471364008206, -118.28857610689853 33.874704597071734, -118.28862763796388 33.874700857107804, -118.28867002969405 33.874694319621696, -118.28871157530023 33.87468472431866, -118.28875195932255 33.87467214351372, -118.28879846063775 33.87465324089432, -118.2888465063964 33.87462793868213, -118.28990601749861 33.873994826350675, -118.28992942014293 33.873977319862796, -118.28994708370566 33.8739588740239, -118.2899623760795 33.87393596722467, -118.28997228893435 33.87391239929004))",3971,3999,892,066B197,6792,801,899,90247,800,898,90247,W,173RD,ST,,,,6808900,615.778718346,4,Local Street,,173RD ST  \nStreet Designation: Local Street
257,150,"MULTILINESTRING ((-118.24402919317262 33.782989273921785, -118.24295998199223 33.78306481591432))",3755,3408,3048,033B213,6334,1500,1598,90744,1501,1599,90744,E,ROSS,PL,,,,4629400,326.080239893,4,Local Street,,ROSS PL  \nStreet Designation: Local Street
258,151,"MULTILINESTRING ((-118.25625551062255 33.79207768972516, -118.25570317471815 33.79210769464242, -118.25515532519498 33.79213745710139))",3243,3760,3990,036B209,6359,600,698,90744,601,699,90744,E,O,ST,,,,3973500,335.00261830200003,4,Local Street,,O ST  \nStreet Designation: Local Street
259,152,"MULTILINESTRING ((-118.23060687725336 33.784307433059034, -118.23073476166405 33.78557085384186))",3761,3772,7559,033B217,6374,1000,1098,90744,1001,1099,90744,N,CUSHING,AVE,,,,1454000,461.433673155,4,Local Street,,CUSHING AVE  \nStreet Designation: Local Street
260,153,"MULTILINESTRING ((-118.30269753903127 33.79780753257745, -118.30270134153736 33.79676306954194))",3816,3820,2750,036B193,6477,25001,25099,90710,25000,25098,90710,S,SENATOR,AVE,,,,4890700,380.110604396,4,Local Street,,SENATOR AVE  \nStreet Designation: Local Street
261,154,"MULTILINESTRING ((-118.28757958629771 33.79278182315957, -118.28797208980295 33.792783144722414))",3866,3865,836,036B197,6569,701,721,90710,700,720,90710,W,255TH,ST,,,,6832200,119.263772989,4,Local Street,,255TH ST  \nStreet Designation: Local Street
262,155,"MULTILINESTRING ((-118.23241266752427 33.78179359385262, -118.23138908772188 33.7818663703231))",3887,3771,9289,033B217,6600,2400,2498,90744,2401,2499,90744,E,ANAHEIM,ST,,,,0169200,312.182445295,1,Major Highway - Class II,,ANAHEIM ST  \nStreet Designation: Major Highway - Class II
263,156,"MULTILINESTRING ((-118.2343791683118 33.78165295046771, -118.23447828949945 33.78262678025606))",3889,3899,2613,033B217,6623,800,878,90744,801,879,90744,N,SIGSBEE,AVE,,,,5000800,355.68192705,4,Local Street,,SIGSBEE AVE  \nStreet Designation: Local Street
264,157,"MULTILINESTRING ((-118.28440408491008 33.899613447727255, -118.2844354481558 33.89888555635377))",2713,3902,7377,075B201,6636,14601,14699,90248,14600,14698,90248,S,DENVER,AVE,,,,1576600,265.067670343,4,Local Street,,DENVER AVE  \nStreet Designation: Local Street
265,158,"MULTILINESTRING ((-118.2844354481558 33.89888555635377, -118.28447331474536 33.89800674452574))",3902,3903,7377,075B201,6637,14701,14799,90248,14700,14798,90248,S,DENVER,AVE,,,,1576700,320.026637215,4,Local Street,,DENVER AVE  \nStreet Designation: Local Street
266,159,"MULTILINESTRING ((-118.28571821913793 33.89961412403877, -118.28572708690845 33.896696901538284))",2714,4044,6806,075B201,6848,14601,14899,90248,14600,14898,90248,S,ESTRELLA,AVE,,,,1843500,1061.64920352,4,Local Street,,ESTRELLA AVE  \nStreet Designation: Local Street
267,160,"MULTILINESTRING ((-118.28696064252523 33.88171538833395, -118.28802452981529 33.88168506149621))",4027,3994,6478,069B197,6853,701,731,90247,700,728,90247,W,GARDENA,BLVD,,,,2129600,323.109865088,2,Secondary Highway,,GARDENA BLVD  \nStreet Designation: Secondary Highway
268,161,"MULTILINESTRING ((-118.29762219481526 33.96164776667726, -118.30025402530839 33.961643736354375))",4240,4239,1001,097-5A197,7193,1251,1399,90044,1250,1398,90044,W,84TH,PL,,,,6684100,798.078119308,4,Local Street,,84TH PL  \nStreet Designation: Local Street
269,162,"MULTILINESTRING ((-118.2390358207749 33.933400868572825, -118.23629419178604 33.93339463504618))",4098,4257,955,087A215,7223,1900,1998,90059,1901,1999,90059,E,112TH,ST,,,,6778000,831.6555740460001,4,Local Street,,112TH ST  \nStreet Designation: Local Street
270,163,"MULTILINESTRING ((-118.2651299406748 33.963760489391035, -118.26293670874358 33.963765746294506))",4178,4184,1002,099B205,7099,600,698,90001,601,699,90001,E,83RD,ST,,,,6675100,665.061999913,3,Collector Street,,83RD ST  \nStreet Designation: Collector Street
271,164,"MULTILINESTRING ((-118.28269513524211 33.96553125144431, -118.28269619762727 33.96504706370843))",1541,4192,6667,099B201,7115,8101,8119,90003,8114,8198,90003,S,FIGUEROA,ST,,,,1971500,176.20658485400003,0,,,
272,165,"MULTILINESTRING ((-118.26949824633675 33.961923583165685, -118.26949476544884 33.96101578265558))",4251,1903,2863,097-5A205,7248,8437,8499,90003,8438,8498,90003,S,SAN PEDRO,ST,,,,4762100,330.369835303,2,Secondary Highway,,SAN PEDRO ST  \nStreet Designation: Secondary Highway
273,166,"MULTILINESTRING ((-118.23213591999072 33.93742343519109, -118.23270907475255 33.935509202167246))",2535,4329,5526,088-5A217,7338,10801,10899,90059,10800,10898,90059,S,KALMIA,ST,,,,2860100,717.998586615,4,Local Street,,KALMIA ST  \nStreet Designation: Local Street
274,167,"MULTILINESTRING ((-118.26731134547482 33.96375000075767, -118.26730834985456 33.96284261550872))",4179,4244,2114,099B205,7386,8301,8399,90003,8300,8398,90003,S,TOWNE,AVE,,,,5359500,330.218230556,4,Local Street,,TOWNE AVE  \nStreet Designation: Local Street
275,385,"MULTILINESTRING ((-118.31932615140828 33.72418503497001, -118.31954510046606 33.72410154768879, -118.31983983606622 33.7239891613346, -118.31985181063911 33.72398448258808, -118.31986368524773 33.72397963952524, -118.3198754598485 33.72397462069708, -118.31988712930868 33.72396942754844, -118.31989867995946 33.7239640687025, -118.31991012720951 33.72395854268726, -118.31992144709206 33.72395285242874, -118.31993265501033 33.72394699502364, -118.31994373555551 33.723940971944245, -118.31995468705311 33.72393479321293, -118.3199655129066 33.72392845309612, -118.31997619945258 33.72392196164817, -118.31998675349823 33.72391530740202, -118.31999716312008 33.723908507562896, -118.32000742827448 33.723901550682015, -118.3200175489996 33.72389444677718, -118.32002752017367 33.72388720015545, -118.32003733663684 33.72387980510612, -118.32004699670368 33.72387226878934, -118.32005650381046 33.72386459405833, -118.3200658374103 33.723856782398904, -118.32007501633198 33.723848830898746, -118.32008402521032 33.72384075247902, -118.32009286574711 33.72383254427297, -118.32010153619696 33.7238241976984, -118.32019872784886 33.72372734861795))",10004,10006,6139,009B189,17301,2601,2699,90732,2600,2698,90732,S,GUNNELL,AVE,,,,2373100,318.188201205,4,Local Street,,GUNNELL AVE  \nStreet Designation: Local Street
276,386,"MULTILINESTRING ((-118.23808026520258 34.0469046052418, -118.23706988579167 34.046237828007406))",9840,9839,2111,129A215,17025,500,598,90012,501,599,90012,E,TRACTION,AVE,,,,5365800,390.594084445,3,Collector Street,,TRACTION AVE  \nStreet Designation: Collector Street
277,387,"MULTILINESTRING ((-118.31546115080178 34.058063655627606, -118.3154523733923 34.05585029125165))",7427,7459,1615,132B189,12748,801,899,90005,800,898,90005,S,WESTCHESTER,PL,,,,5882100,805.490635603,4,Local Street,,WESTCHESTER PL  \nStreet Designation: Local Street
278,388,"MULTILINESTRING ((-118.27831299951853 33.99649092187261, -118.2783104814737 33.995748432371634))",6425,6331,8504,111A203,21655,5101,5199,90037,5100,5132,90037,S,BROADWAY,,,,,0730000,270.208333751,1,Major Highway - Class II,,BROADWAY    \nStreet Designation: Major Highway - Class II
279,389,"MULTILINESTRING ((-118.28698271027538 33.91909290029227, -118.28752039082222 33.919091278679254))",2660,2545,937,081B197,21691,701,715,90044,700,714,90044,W,126TH,ST,,,,6796500,163.130255425,4,Local Street,,126TH ST  \nStreet Designation: Local Street
280,391,"MULTILINESTRING ((-118.43459198369902 34.068241427298545, -118.43462644803375 34.06823650879467, -118.43466095950748 34.06823106486395, -118.43469532393097 34.06822512339779, -118.43472923719372 34.06821873987626, -118.43476369583993 34.06821173753838, -118.43479761397255 34.06820430777883, -118.4348314022872 34.06819638757834, -118.43486502291944 34.06818797134854, -118.43489845701127 34.06817907060701, -118.43493170454722 34.06816968249154, -118.43496474666931 34.0681598185198, -118.43499757474115 34.06814947156704, -118.4350301836477 34.06813865023901, -118.43506256309996 34.068127360297765, -118.43509469588521 34.0681155989431, -118.43512658204024 34.068103373330985, -118.43515820094284 34.0680906863983, -118.43518956122088 34.06807754383901, -118.4352206250401 34.06806394578957, -118.43525117285554 34.06805000467435, -118.43525950201857 34.068046107578986, -118.43551701711772 34.06792483897762))",12984,12915,6457,135B153,22284,10501,10599,90024,10500,10598,90024,W,GARWOOD,PL,,,,2138000,305.021773559,4,Local Street,,GARWOOD PL  \nStreet Designation: Local Street
281,392,"MULTILINESTRING ((-118.41877574668531 33.965881145360726, -118.41897494822837 33.96588062400213, -118.41904968955134 33.96587732886227, -118.4190968490689 33.965874803586495, -118.41914395017417 33.96587159009654, -118.41919097400091 33.96586769418278, -118.41923791365586 33.965863111575736, -118.41928474856212 33.96585784950292, -118.41933146494881 33.96585190228752, -118.41937804399979 33.96584528573818, -118.41942476371935 33.96583794879706, -118.41956112565593 33.965816052685405))",11075,11076,1008,099B157,19030,7201,7217,90045,7200,7216,90045,W,80TH,ST,,,,6664900,239.930412934,3,Collector Street,,80TH ST  \nStreet Designation: Collector Street
282,393,"MULTILINESTRING ((-118.4200274933074 33.99453225698685, -118.42103766206382 33.99389624882041))",11085,10861,6396,108B157,19044,12101,12199,90066,12100,12198,90066,W,GILMORE,AVE,,,,2187400,383.840347294,4,Local Street,,GILMORE AVE  \nStreet Designation: Local Street
283,394,"MULTILINESTRING ((-118.47230346124151 34.08281912716359, -118.47254292989858 34.08349937658161))",12551,12550,4285,141B141,21789,1020,1098,90049,1021,1099,90049,N,MONTEGO,DR,,,,3754500,257.956755793,4,Local Street,,MONTEGO DR  \nStreet Designation: Local Street
284,395,"MULTILINESTRING ((-118.48024839986432 34.076051816856946, -118.48079161712776 34.07589532013856, -118.48080502994628 34.07589157569889, -118.48081744798552 34.07588831466783, -118.48082993929562 34.07588523367436, -118.4808424867025 34.075882337080536, -118.48085509534125 34.07587962057227, -118.48086776179682 34.07587708845669, -118.48088047915685 34.07587473503652, -118.48089324063237 34.07587257608194, -118.48090604787753 34.07587060013681, -118.48091889574921 34.07586881008393, -118.4809317773597 34.07586720451957, -118.48094468928585 34.075865786319675, -118.4809576281043 34.07586455836032, -118.48097059550223 34.07586351490994, -118.48098358290494 34.07586266029631, -118.48099658002606 34.075862000285134, -118.4810095971192 34.07586152338602, -118.48102261358702 34.07586123683697, -118.48103563630089 34.07586113917943, -118.48104866182106 34.075861230427044, -118.4810616867326 34.07586151488705, -118.48107469722713 34.075861984027256, -118.48108769849726 34.07586264355177, -118.48110068192729 34.07586349063254, -118.4811136509734 34.07586452811816, -118.48112659356367 34.07586575033199, -118.48113950458792 34.07586716588152, -118.48115238741183 34.07586876187254, -118.48116523351018 34.07587055121987, -118.48117804280895 34.075872521043046, -118.48119080675824 34.07587467996332, -118.48120352361356 34.075877023694005, -118.4812161899351 34.07587955224887, -118.48122880397848 34.07588226134127, -118.48124135547371 34.07588515959935, -118.48125384431401 34.07588822841797, -118.48126626547968 34.075891492147484, -118.48127862227051 34.07589492644445, -118.48129090270515 34.075898541375004, -118.48130309989575 34.07590233553543, -118.4813152155459 34.075906306056524, -118.48132725480707 34.075910451486635, -118.4813392056483 34.07591477330491, -118.48135106285237 34.07591926151379, -118.48136281614941 34.07592392474137, -118.48137447240259 34.075928760097995, -118.48138602813923 34.07593376187274, -118.48139747306475 34.075938934400256, -118.48140881572922 34.07594426905929, -118.48142003548581 34.075949764500976, -118.4814311461348 34.07595542782632, -118.48144213038682 34.075961243361164, -118.48145299867653 34.075967231100606, -118.48146373021697 34.075973365366075, -118.48147433886625 34.075979663276705, -118.48148481074163 34.075986103419865, -118.48149514593376 34.075992701538496, -118.48150534264038 34.0759994433278, -118.48151539575137 34.07600633739536, -118.48152530005751 34.07601337517478, -118.48153506069386 34.07602055235207, -118.48154466736582 34.07602787326193, -118.4819342057066 34.07632999793022, -118.48194714018656 34.07634024520673, -118.48195725157268 34.07634858308149, -118.48196718663623 34.07635706477848, -118.48197694535241 34.07636568600433, -118.4819865208911 34.07637445537332, -118.48199590973834 34.07638336001887, -118.48200511016586 34.07639239851679, -118.48201412217382 34.07640157086698, -118.48202293712127 34.076410869948084, -118.48203155671172 34.076420292890944, -118.48203997926649 34.07642984685823, -118.48204820814279 34.07643951752467, -118.48205621583877 34.07644930786243, -118.4820640229519 34.076459210633416, -118.48207162261906 34.076469228727376, -118.48207901648587 34.07647934925713, -118.48208618913085 34.07648958230252, -118.48209315080751 34.07649991637313, -118.48209989289967 34.076510348641044, -118.48210641194274 34.07652087482649, -118.48211271655272 34.07653149775752, -118.48211878951402 34.076542214640504, -118.48212464622318 34.07655301110207, -118.48213026950583 34.076563891504314, -118.48213566107367 34.07657485440932, -118.4821408260532 34.076585894071926, -118.48214594917937 34.076597430526064, -118.48220815521437 34.07673333469857))",12563,12562,2102,138B141,21797,12101,12199,90049,12100,12198,90049,W,TRAVIS,ST,,,,5369100,750.8086731860001,4,Local Street,,TRAVIS ST  \nStreet Designation: Local Street
285,396,"MULTILINESTRING ((-118.4606062641243 34.06839520040736, -118.46060734609401 34.06839024578319, -118.46061013305068 34.068376047734446, -118.46061263258228 34.068361809277135, -118.46061482237988 34.06834753908357, -118.46061671620924 34.06833323853234, -118.46061831237452 34.06831891192364, -118.46061960747576 34.068304566426356, -118.46062059978546 34.06829020061586, -118.46062079109662 34.068286840875246, -118.46063555476199 34.06801191528501, -118.46063752821567 34.06799771031994, -118.46063929017393 34.067983511886254, -118.4606413463544 34.06796933952308, -118.46064370885013 34.067955203202715, -118.46064635872038 34.067941098703734, -118.46064930806611 34.06792703742953, -118.46065255174382 34.0679130222621, -118.46065608289804 34.06789905752114, -118.4606599152786 34.067885141723, -118.46066403690244 34.06787128493168, -118.46066844607333 34.067857491447214, -118.460673147974 34.067843765543394, -118.46067812882283 34.06783010297912, -118.46068339904838 34.06781652375139, -118.46068895170866 34.06780301643701, -118.46069479373753 34.06778959102784, -118.4607009080165 34.06777626190114, -118.4607073048086 34.06776301899931, -118.46071397897822 34.06774986663547, -118.46072092545278 34.06773682057211, -118.46072815104799 34.06772386933359, -118.46073564209271 34.06771102871509, -118.46074340032237 34.06769830157241, -118.46075142400133 34.0676856850497, -118.46075971661625 34.0676731877208, -118.460768262729 34.06766081680047, -118.46077707090663 34.06764856653121, -118.46078613605287 34.06763644838194, -118.460795449577 34.06762446381659, -118.46080501493411 34.06761261568428, -118.46081483043605 34.06760090971623, -118.46082446022747 34.067589832749825, -118.46083518267038 34.0675779301087, -118.46084571602631 34.06756666793154, -118.46085648755192 34.06755555941355, -118.46086748693672 34.06754460602527, -118.46087872111471 34.067533817758495, -118.46089017116905 34.06752319468535, -118.46090185085744 34.06751273675327, -118.46091374131028 34.067502452621376, -118.46092584939066 34.06749233940098, -118.46093816310793 34.06748240572501, -118.46095068935668 34.067472654429395, -118.46096341436345 34.0674630827043, -118.46097633646373 34.067453700574326, -118.460989457393 34.06744451089525, -118.46100277021729 34.06743550367505, -118.46101591855377 34.06742629528293, -118.46122169505624 34.06730367360992))",12615,12629,4298,135B145,21844,11255,11295,90049,11254,11294,90049,S,MONTANA,AVE,,,,3742600,465.866173797,3,Collector Street,,MONTANA AVE  \nStreet Designation: Collector Street
